Paper Number,NBER URL,Journal URL,Similarity Ratio or Error,Number of Authors,Number of Female Authors,Number of Male Authors,Number of Unknown Gender Authors
21387,https://econpapers.repec.org/paper/nbrnberwo/21387.htm,,Related journal article link not found,3,0,3,0
21388,https://econpapers.repec.org/paper/nbrnberwo/21388.htm,https://econpapers.repec.org/article/eeemoneco/v_3a74_3ay_3a2015_3ai_3ac_3ap_3a102-116.htm,1.0,3,0,3,0
21389,https://econpapers.repec.org/paper/nbrnberwo/21389.htm,https://econpapers.repec.org/article/tpramjhec/v_3a4_3ay_3a2018_3ai_3a1_3ap_3a51-79.htm,0.2875237492083597,3,1,2,0
21390,https://econpapers.repec.org/paper/nbrnberwo/21390.htm,,Related journal article link not found,4,0,4,0
21391,https://econpapers.repec.org/paper/nbrnberwo/21391.htm,,Related journal article link not found,1,0,1,0
21392,https://econpapers.repec.org/paper/nbrnberwo/21392.htm,https://econpapers.repec.org/article/eeemoneco/v_3a99_3ay_3a2018_3ai_3ac_3ap_3a56-71.htm,0.3436385255648038,3,0,3,0
21393,https://econpapers.repec.org/paper/nbrnberwo/21393.htm,https://econpapers.repec.org/article/ucpjlabec/doi_3a10.1086_2f705883.htm,0.9397240377632534,3,0,3,0
21394,https://econpapers.repec.org/paper/nbrnberwo/21394.htm,,Related journal article link not found,1,1,0,0
21395,https://econpapers.repec.org/paper/nbrnberwo/21395.htm,https://econpapers.repec.org/article/eeeecoedu/v_3a58_3ay_3a2017_3ai_3ac_3ap_3a141-161.htm,1.0,5,0,5,0
21396,https://econpapers.repec.org/paper/nbrnberwo/21396.htm,https://econpapers.repec.org/article/ucpjaerec/doi_3a10.1086_2f691995.htm,0.34372436423297786,4,0,4,0
21397,https://econpapers.repec.org/paper/nbrnberwo/21397.htm,,Related journal article link not found,4,0,4,0
21398,https://econpapers.repec.org/paper/nbrnberwo/21398.htm,,Related journal article link not found,1,0,1,0
21399,https://econpapers.repec.org/paper/nbrnberwo/21399.htm,https://econpapers.repec.org/article/aeajecper/v_3a29_3ay_3a2015_3ai_3a4_3ap_3a199-226.htm,0.9984101748807631,3,1,2,0
21400,https://econpapers.repec.org/paper/nbrnberwo/21400.htm,,Related journal article link not found,3,0,3,0
21401,https://econpapers.repec.org/paper/nbrnberwo/21401.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a107_3ay_3a2017_3ai_3a3_3ap_3a633-89.htm,0.11428571428571428,3,2,1,0
21402,https://econpapers.repec.org/paper/nbrnberwo/21402.htm,,Related journal article link not found,1,0,1,0
21403,https://econpapers.repec.org/paper/nbrnberwo/21403.htm,https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a2_3ap_3a633-686..htm,0.98989898989899,3,0,3,0
21404,https://econpapers.repec.org/paper/nbrnberwo/21404.htm,https://econpapers.repec.org/article/blajemstr/v_3a26_3ay_3a2017_3ai_3a4_3ap_3a782-805.htm,0.6756564939673527,2,0,2,0
21405,https://econpapers.repec.org/paper/nbrnberwo/21405.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a106_3ay_3a2016_3ai_3a12_3ap_3a3765-99.htm,0.04113785557986871,4,0,4,0
21406,https://econpapers.repec.org/paper/nbrnberwo/21406.htm,,Related journal article link not found,3,0,3,0
21407,https://econpapers.repec.org/paper/nbrnberwo/21407.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a52_3ay_3a2017_3ai_3a4_3ap_3a979-997.htm,0.9050505050505051,2,0,2,0
21408,https://econpapers.repec.org/paper/nbrnberwo/21408.htm,https://econpapers.repec.org/article/eeeinecon/v_3a116_3ay_3a2019_3ai_3ac_3ap_3a103-124.htm,0.225444340505145,3,0,3,0
21409,https://econpapers.repec.org/paper/nbrnberwo/21409.htm,https://econpapers.repec.org/article/ouprestud/v_3a87_3ay_3a2020_3ai_3a4_3ap_3a1683-1725..htm,1.0,4,1,3,0
21410,https://econpapers.repec.org/paper/nbrnberwo/21410.htm,,Related journal article link not found,3,0,3,0
21411,https://econpapers.repec.org/paper/nbrnberwo/21411.htm,https://econpapers.repec.org/article/oupeconjl/v_3a130_3ay_3a2020_3ai_3a630_3ap_3a1650-1677..htm,0.050175614651279475,3,0,3,0
21412,https://econpapers.repec.org/paper/nbrnberwo/21412.htm,https://econpapers.repec.org/article/eeepubeco/v_3a149_3ay_3a2017_3ai_3ac_3ap_3a1-19.htm,0.6189917936694022,5,0,5,0
21413,https://econpapers.repec.org/paper/nbrnberwo/21413.htm,,Related journal article link not found,3,0,3,0
21414,https://econpapers.repec.org/paper/nbrnberwo/21414.htm,https://econpapers.repec.org/article/tprrestat/v_3a102_3ay_3a2020_3ai_3a3_3ap_3a617-632.htm,0.027629233511586453,5,1,4,0
21415,https://econpapers.repec.org/paper/nbrnberwo/21415.htm,,Related journal article link not found,1,0,1,0
21416,https://econpapers.repec.org/paper/nbrnberwo/21416.htm,https://econpapers.repec.org/article/emeijmpps/v_3a37_3ay_3a2016_3ai_3a2_3ap_3a229-252.htm,0.3822682786413356,3,0,3,0
21417,https://econpapers.repec.org/paper/nbrnberwo/21417.htm,https://econpapers.repec.org/article/oupqjecon/v_3a132_3ay_3a2017_3ai_3a3_3ap_3a1101-1164..htm,0.994016454749439,5,1,4,0
21418,https://econpapers.repec.org/paper/nbrnberwo/21418.htm,https://econpapers.repec.org/article/ucpjpolec/doi_3a10.1086_2f726902.htm,0.9921875,4,0,4,0
21419,https://econpapers.repec.org/paper/nbrnberwo/21419.htm,https://econpapers.repec.org/article/aeaaejapp/v_3a9_3ay_3a2017_3ai_3a1_3ap_3a1-32.htm,0.5995423340961098,3,0,3,0
21420,https://econpapers.repec.org/paper/nbrnberwo/21420.htm,https://econpapers.repec.org/article/eeedyncon/v_3a69_3ay_3a2016_3ai_3ac_3ap_3a21-44.htm,1.0,3,0,3,0
21421,https://econpapers.repec.org/paper/nbrnberwo/21421.htm,https://econpapers.repec.org/article/blajfinan/v_3a74_3ay_3a2019_3ai_3a2_3ap_3a795-844.htm,0.08083832335329341,2,0,2,0
21422,https://econpapers.repec.org/paper/nbrnberwo/21422.htm,,Related journal article link not found,3,0,3,0
21423,https://econpapers.repec.org/paper/nbrnberwo/21423.htm,https://econpapers.repec.org/article/eeeecmode/v_3a66_3ay_3a2017_3ai_3ac_3ap_3a214-222.htm,0.8343490304709141,3,1,2,0
21424,https://econpapers.repec.org/paper/nbrnberwo/21424.htm,https://econpapers.repec.org/article/blastratm/v_3a39_3ay_3a2018_3ai_3a13_3ap_3a3355-3381.htm,0.0842911877394636,3,0,3,0
21425,https://econpapers.repec.org/paper/nbrnberwo/21425.htm,,Related journal article link not found,3,0,3,0
21426,https://econpapers.repec.org/paper/nbrnberwo/21426.htm,https://econpapers.repec.org/article/ucpmacann/doi_3a10.1086_2f690240.htm,0.9734177215189873,3,1,2,0
21427,https://econpapers.repec.org/paper/nbrnberwo/21427.htm,,Related journal article link not found,3,2,1,0
21428,https://econpapers.repec.org/paper/nbrnberwo/21428.htm,https://econpapers.repec.org/article/oupqjecon/v_3a131_3ay_3a2016_3ai_3a4_3ap_3a1637-1680..htm,0.890798786653185,4,0,4,0
21429,https://econpapers.repec.org/paper/nbrnberwo/21429.htm,https://econpapers.repec.org/article/tafjdevst/v_3a55_3ay_3a2019_3ai_3a12_3ap_3a2572-2592.htm,0.5213872832369942,3,1,2,0
21430,https://econpapers.repec.org/paper/nbrnberwo/21430.htm,,Related journal article link not found,1,0,1,0
21431,https://econpapers.repec.org/paper/nbrnberwo/21431.htm,https://econpapers.repec.org/article/oupjeurec/v_3a16_3ay_3a2018_3ai_3a3_3ap_3a894-931..htm,0.9979101358411703,3,0,3,0
21432,https://econpapers.repec.org/paper/nbrnberwo/21432.htm,,Related journal article link not found,2,0,2,0
21433,https://econpapers.repec.org/paper/nbrnberwo/21433.htm,,Related journal article link not found,3,1,2,0
21434,https://econpapers.repec.org/paper/nbrnberwo/21434.htm,,Related journal article link not found,2,0,2,0
21435,https://econpapers.repec.org/paper/nbrnberwo/21435.htm,https://econpapers.repec.org/article/tprrestat/v_3a101_3ay_3a2019_3ai_3a1_3ap_3a30-43.htm,0.37533875338753386,3,0,3,0
21436,https://econpapers.repec.org/paper/nbrnberwo/21436.htm,https://econpapers.repec.org/article/eeepubeco/v_3a131_3ay_3a2015_3ai_3ac_3ap_3a142-155.htm,0.9970149253731343,2,1,1,0
21437,https://econpapers.repec.org/paper/nbrnberwo/21437.htm,https://econpapers.repec.org/article/ucptpolec/doi_3a10.1086_2f685597.htm,0.9884297520661157,2,0,2,0
21438,https://econpapers.repec.org/paper/nbrnberwo/21438.htm,,Related journal article link not found,2,0,2,0
21439,https://econpapers.repec.org/paper/nbrnberwo/21439.htm,,Related journal article link not found,2,1,1,0
21440,https://econpapers.repec.org/paper/nbrnberwo/21440.htm,https://econpapers.repec.org/article/wlyeconjl/v_3a127_3ay_3a2017_3ai_3a604_3ap_3a1906-1939.htm,Journal abstract not found,1,1,0,0
21441,https://econpapers.repec.org/paper/nbrnberwo/21441.htm,https://econpapers.repec.org/article/eeepubeco/v_3a135_3ay_3a2016_3ai_3ac_3ap_3a61-73.htm,1.0,3,0,3,0
21442,https://econpapers.repec.org/paper/nbrnberwo/21442.htm,,Related journal article link not found,3,1,2,0
21443,https://econpapers.repec.org/paper/nbrnberwo/21443.htm,,Related journal article link not found,3,0,3,0
21444,https://econpapers.repec.org/paper/nbrnberwo/21444.htm,,Related journal article link not found,1,0,1,0
21445,https://econpapers.repec.org/paper/nbrnberwo/21445.htm,https://econpapers.repec.org/bookchap/nbrnberch/13655.htm,Journal abstract not found,3,0,3,0
21446,https://econpapers.repec.org/paper/nbrnberwo/21446.htm,,Related journal article link not found,3,1,2,0
21447,https://econpapers.repec.org/paper/nbrnberwo/21447.htm,https://econpapers.repec.org/article/eeedeveco/v_3a120_3ay_3a2016_3ai_3ac_3ap_3a99-112.htm,0.14231499051233396,5,3,2,0
21448,https://econpapers.repec.org/paper/nbrnberwo/21448.htm,,Related journal article link not found,1,0,1,0
21449,https://econpapers.repec.org/paper/nbrnberwo/21449.htm,https://econpapers.repec.org/article/anrrefeco/v_3a7_3ay_3a2015_3ap_3a483-577.htm,0.9993682880606444,3,1,2,0
21450,https://econpapers.repec.org/paper/nbrnberwo/21450.htm,https://econpapers.repec.org/article/oupqjecon/v_3a136_3ay_3a2021_3ai_3a4_3ap_3a2093-2145..htm,0.04961089494163424,3,0,3,0
21451,https://econpapers.repec.org/paper/nbrnberwo/21451.htm,https://econpapers.repec.org/article/eeeecoedu/v_3a53_3ay_3a2016_3ai_3ac_3ap_3a284-295.htm,0.33698399326032014,4,2,2,0
21452,https://econpapers.repec.org/paper/nbrnberwo/21452.htm,,Related journal article link not found,2,0,2,0
21453,https://econpapers.repec.org/paper/nbrnberwo/21453.htm,https://econpapers.repec.org/article/oupqjecon/v_3a132_3ay_3a2017_3ai_3a4_3ap_3a1915-1967..htm,0.9980353634577603,4,1,3,0
21454,https://econpapers.repec.org/paper/nbrnberwo/21454.htm,https://econpapers.repec.org/article/wlyeconjl/v_3a126_3ay_3a2016_3ai_3a596_3ap_3af28-f65.htm,0.9682779456193353,3,0,3,0
21455,https://econpapers.repec.org/paper/nbrnberwo/21455.htm,https://econpapers.repec.org/article/oupoxecpp/v_3a73_3ay_3a2021_3ai_3a2_3ap_3a903-926..htm,0.2547235829251225,3,0,3,0
21456,https://econpapers.repec.org/paper/nbrnberwo/21456.htm,https://econpapers.repec.org/article/ucpmacann/doi_3a10.1086_2f685957.htm,Journal abstract not found,3,0,3,0
21457,https://econpapers.repec.org/paper/nbrnberwo/21457.htm,,Related journal article link not found,2,0,2,0
21458,https://econpapers.repec.org/paper/nbrnberwo/21458.htm,https://econpapers.repec.org/article/eeemoneco/v_3a130_3ay_3a2022_3ai_3ac_3ap_3a103-119.htm,0.9968102073365231,3,1,2,0
21459,https://econpapers.repec.org/paper/nbrnberwo/21459.htm,https://econpapers.repec.org/article/tafjnlbes/v_3a39_3ay_3a2021_3ai_3a1_3ap_3a217-243.htm,0.9960959286112661,3,0,3,0
21460,https://econpapers.repec.org/paper/nbrnberwo/21460.htm,,Related journal article link not found,3,1,2,0
21461,https://econpapers.repec.org/paper/nbrnberwo/21461.htm,https://econpapers.repec.org/article/blaecinqu/v_3a55_3ay_3a2017_3ai_3a1_3ap_3a248-259.htm,Journal abstract not found,3,1,2,0
21462,https://econpapers.repec.org/paper/nbrnberwo/21462.htm,,Related journal article link not found,3,0,3,0
21463,https://econpapers.repec.org/paper/nbrnberwo/21463.htm,,Related journal article link not found,3,1,2,0
21464,https://econpapers.repec.org/paper/nbrnberwo/21464.htm,https://econpapers.repec.org/article/aeajecper/v_3a29_3ay_3a2015_3ai_3a4_3ap_3a89-112.htm,0.02666666666666667,2,0,2,0
21465,https://econpapers.repec.org/paper/nbrnberwo/21465.htm,,Related journal article link not found,2,1,1,0
21466,https://econpapers.repec.org/paper/nbrnberwo/21466.htm,,Related journal article link not found,4,0,4,0
21467,https://econpapers.repec.org/paper/nbrnberwo/21467.htm,https://econpapers.repec.org/article/anrrefeco/v_3a7_3ay_3a2015_3ap_3a161-178.htm,0.9878542510121457,1,0,1,0
21468,https://econpapers.repec.org/paper/nbrnberwo/21468.htm,,Related journal article link not found,3,2,1,0
21469,https://econpapers.repec.org/paper/nbrnberwo/21469.htm,https://econpapers.repec.org/article/blacoecpo/v_3a35_3ay_3a2017_3ai_3a2_3ap_3a345-357.htm,Journal abstract not found,2,0,2,0
21470,https://econpapers.repec.org/paper/nbrnberwo/21470.htm,https://econpapers.repec.org/article/wlyquante/v_3a12_3ay_3a2021_3ai_3a2_3ap_3a477-504.htm,0.9906542056074766,4,0,4,0
21471,https://econpapers.repec.org/paper/nbrnberwo/21471.htm,,Related journal article link not found,2,0,2,0
21472,https://econpapers.repec.org/paper/nbrnberwo/21472.htm,https://econpapers.repec.org/article/eeeinecon/v_3a98_3ay_3a2016_3ai_3ac_3ap_3a51-59.htm,0.8600508905852418,3,1,2,0
21473,https://econpapers.repec.org/paper/nbrnberwo/21473.htm,https://econpapers.repec.org/article/oupqjecon/v_3a132_3ay_3a2017_3ai_3a4_3ap_3a1593-1640..htm,0.9905571293673276,1,0,1,0
21474,https://econpapers.repec.org/paper/nbrnberwo/21474.htm,,Related journal article link not found,6,2,4,0
21475,https://econpapers.repec.org/paper/nbrnberwo/21475.htm,,Related journal article link not found,3,1,2,0
21476,https://econpapers.repec.org/paper/nbrnberwo/21476.htm,https://econpapers.repec.org/article/palimfecr/v_3a64_3ay_3a2016_3ai_3a4_3ad_3a10.1057_5fs41308-016-0015-z.htm,0.5210345902150203,4,1,3,0
21477,https://econpapers.repec.org/paper/nbrnberwo/21477.htm,,Related journal article link not found,3,2,1,0
21478,https://econpapers.repec.org/paper/nbrnberwo/21478.htm,,Related journal article link not found,4,1,3,0
21479,https://econpapers.repec.org/paper/nbrnberwo/21479.htm,,Related journal article link not found,2,0,2,0
21480,https://econpapers.repec.org/paper/nbrnberwo/21480.htm,https://econpapers.repec.org/bookchap/nbrnberch/13661.htm,Journal abstract not found,2,0,2,0
21481,https://econpapers.repec.org/paper/nbrnberwo/21481.htm,,Related journal article link not found,4,2,2,0
21482,https://econpapers.repec.org/paper/nbrnberwo/21482.htm,,Related journal article link not found,5,1,4,0
21483,https://econpapers.repec.org/paper/nbrnberwo/21483.htm,,Related journal article link not found,3,0,3,0
21484,https://econpapers.repec.org/paper/nbrnberwo/21484.htm,,Related journal article link not found,2,0,2,0
21485,https://econpapers.repec.org/paper/nbrnberwo/21485.htm,https://econpapers.repec.org/article/wlyiecrev/v_3a61_3ay_3a2020_3ai_3a2_3ap_3a973-1000.htm,0.9764359351988218,1,0,1,0
21486,https://econpapers.repec.org/paper/nbrnberwo/21486.htm,https://econpapers.repec.org/article/eeemoneco/v_3a76_3ay_3a2015_3ai_3as_3ap_3as1-s20.htm,1.0,3,0,3,0
21487,https://econpapers.repec.org/paper/nbrnberwo/21487.htm,https://econpapers.repec.org/article/ouprfinst/v_3a30_3ay_3a2017_3ai_3a10_3ap_3a3669-3709..htm,0.027225130890052355,4,1,3,0
21488,https://econpapers.repec.org/paper/nbrnberwo/21488.htm,https://econpapers.repec.org/article/aeaaejapp/v_3a12_3ay_3a2020_3ai_3a3_3ap_3a72-105.htm,0.12831241283124128,3,1,2,0
21489,https://econpapers.repec.org/paper/nbrnberwo/21489.htm,,Related journal article link not found,3,1,2,0
21490,https://econpapers.repec.org/paper/nbrnberwo/21490.htm,https://econpapers.repec.org/article/tprrestat/v_3a100_3ay_3a2018_3ai_3a1_3ap_3a105-119.htm,0.0133422281521014,1,0,1,0
21491,https://econpapers.repec.org/paper/nbrnberwo/21491.htm,,Related journal article link not found,3,1,2,0
21492,https://econpapers.repec.org/paper/nbrnberwo/21492.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a108_3ay_3a2018_3ai_3a8_3ap_3a2305-34.htm,0.9926578560939795,2,1,1,0
21493,https://econpapers.repec.org/paper/nbrnberwo/21493.htm,https://econpapers.repec.org/article/redissued/15-233.htm,0.6676258992805756,2,0,2,0
21494,https://econpapers.repec.org/paper/nbrnberwo/21494.htm,,Related journal article link not found,1,0,1,0
21495,https://econpapers.repec.org/paper/nbrnberwo/21495.htm,https://econpapers.repec.org/article/redissued/18-279.htm,0.9438202247191011,2,0,2,0
21496,https://econpapers.repec.org/paper/nbrnberwo/21496.htm,https://econpapers.repec.org/article/anrreveco/v_3a8_3ay_3a2016_3ap_3a615-635.htm,0.9731958762886598,3,1,2,0
21497,https://econpapers.repec.org/paper/nbrnberwo/21497.htm,,Related journal article link not found,3,0,3,0
21498,https://econpapers.repec.org/paper/nbrnberwo/21498.htm,https://econpapers.repec.org/article/oupqjecon/v_3a135_3ay_3a2020_3ai_3a1_3ap_3a449-502..htm,0.26714801444043323,4,1,3,0
21499,https://econpapers.repec.org/paper/nbrnberwo/21499.htm,https://econpapers.repec.org/article/eeeeconom/v_3a211_3ay_3a2019_3ai_3a1_3ap_3a117-136.htm,0.8974609375,2,0,2,0
21500,https://econpapers.repec.org/paper/nbrnberwo/21500.htm,https://econpapers.repec.org/article/anrreveco/v_3a8_3ay_3a2016_3ap_3a27-52.htm,0.05071315372424723,2,0,2,0
21501,https://econpapers.repec.org/paper/nbrnberwo/21501.htm,https://econpapers.repec.org/article/anrreveco/v_3a8_3ay_3a2016_3ap_3a291-319.htm,0.5471464019851117,2,2,0,0
21502,https://econpapers.repec.org/paper/nbrnberwo/21502.htm,https://econpapers.repec.org/article/cupjfinqa/v_3a56_3ay_3a2021_3ai_3a1_3ap_3a337-371_5f12.htm,0.016593460224499756,3,0,3,0
21503,https://econpapers.repec.org/paper/nbrnberwo/21503.htm,https://econpapers.repec.org/article/eeejbfina/v_3a87_3ay_3a2018_3ai_3ac_3ap_3a264-281.htm,0.14108527131782947,2,0,2,0
21504,https://econpapers.repec.org/paper/nbrnberwo/21504.htm,,Related journal article link not found,3,0,3,0
21505,https://econpapers.repec.org/paper/nbrnberwo/21505.htm,https://econpapers.repec.org/article/inmormnsc/v_3a63_3ay_3a2017_3ai_3a9_3ap_3a2967-2981.htm,0.9273255813953488,2,0,2,0
21506,https://econpapers.repec.org/paper/nbrnberwo/21506.htm,https://econpapers.repec.org/paper/csldevewp/377.htm,0.3006470881035341,3,1,2,0
21507,https://econpapers.repec.org/paper/nbrnberwo/21507.htm,,Related journal article link not found,2,0,2,0
21508,https://econpapers.repec.org/paper/nbrnberwo/21508.htm,https://econpapers.repec.org/article/ouprestud/v_3a86_3ay_3a2019_3ai_3a2_3ap_3a564-592..htm,0.12492113564668769,3,1,2,0
21509,https://econpapers.repec.org/paper/nbrnberwo/21509.htm,https://econpapers.repec.org/article/eeepubeco/v_3a152_3ay_3a2017_3ai_3ac_3ap_3a154-169.htm,1.0,3,1,2,0
21510,https://econpapers.repec.org/paper/nbrnberwo/21510.htm,https://econpapers.repec.org/article/eeepubeco/v_3a150_3ay_3a2017_3ai_3ac_3ap_3a75-93.htm,0.9937978839839474,4,0,4,0
21511,https://econpapers.repec.org/paper/nbrnberwo/21511.htm,https://econpapers.repec.org/article/oupjeurec/v_3a17_3ay_3a2019_3ai_3a5_3ap_3a1585-1616..htm,1.0,2,1,1,0
21512,https://econpapers.repec.org/paper/nbrnberwo/21512.htm,,Related journal article link not found,7,3,4,0
21513,https://econpapers.repec.org/paper/nbrnberwo/21513.htm,,Related journal article link not found,3,0,3,0
21514,https://econpapers.repec.org/paper/nbrnberwo/21514.htm,,Related journal article link not found,3,1,2,0
21515,https://econpapers.repec.org/paper/nbrnberwo/21515.htm,https://econpapers.repec.org/article/eeepubeco/v_3a140_3ay_3a2016_3ai_3ac_3ap_3a13-29.htm,0.8425158459288152,3,1,2,0
21516,https://econpapers.repec.org/paper/nbrnberwo/21516.htm,https://econpapers.repec.org/bookchap/nbrnberch/13468.htm,Journal abstract not found,4,0,4,0
21517,https://econpapers.repec.org/paper/nbrnberwo/21517.htm,,Related journal article link not found,3,0,3,0
21518,https://econpapers.repec.org/paper/nbrnberwo/21518.htm,,Related journal article link not found,2,0,2,0
21519,https://econpapers.repec.org/paper/nbrnberwo/21519.htm,,Related journal article link not found,2,0,2,0
21520,https://econpapers.repec.org/paper/nbrnberwo/21520.htm,https://econpapers.repec.org/article/eeeinecon/v_3a114_3ay_3a2018_3ai_3ac_3ap_3a299-315.htm,0.8693467336683417,2,1,1,0
21521,https://econpapers.repec.org/paper/nbrnberwo/21521.htm,,Related journal article link not found,4,0,4,0
21522,https://econpapers.repec.org/paper/nbrnberwo/21522.htm,,Related journal article link not found,3,1,2,0
21523,https://econpapers.repec.org/paper/nbrnberwo/21523.htm,https://econpapers.repec.org/article/aeajeclit/v_3a55_3ay_3a2017_3ai_3a2_3ap_3a441-92.htm,0.883551673944687,3,0,3,0
21524,https://econpapers.repec.org/paper/nbrnberwo/21524.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a110_3ay_3a2020_3ai_3a1_3ap_3a298-336.htm,0.5213333333333333,2,0,2,0
21525,https://econpapers.repec.org/paper/nbrnberwo/21525.htm,https://econpapers.repec.org/article/aeaaecrev/v_3a111_3ay_3a2021_3ai_3a1_3ap_3a129-52.htm,0.22782258064516128,2,1,1,0
21526,https://econpapers.repec.org/paper/nbrnberwo/21526.htm,,Related journal article link not found,3,0,3,0
21527,https://econpapers.repec.org/paper/nbrnberwo/21527.htm,,Related journal article link not found,3,0,3,0
21528,https://econpapers.repec.org/paper/nbrnberwo/21528.htm,,Related journal article link not found,2,0,2,0
21529,https://econpapers.repec.org/paper/nbrnberwo/21529.htm,,Related journal article link not found,3,1,2,0
21530,https://econpapers.repec.org/paper/nbrnberwo/21530.htm,,Related journal article link not found,3,1,2,0
21531,https://econpapers.repec.org/paper/nbrnberwo/21531.htm,,Related journal article link not found,3,1,2,0
21532,https://econpapers.repec.org/paper/nbrnberwo/21532.htm,https://econpapers.repec.org/article/redissued/18-242.htm,0.2685869988322304,2,0,2,0
21533,https://econpapers.repec.org/paper/nbrnberwo/21533.htm,https://econpapers.repec.org/article/ouprfinst/v_3a30_3ay_3a2017_3ai_3a4_3ap_3a1270-1315..htm,0.5683355886332883,2,1,1,0
21534,https://econpapers.repec.org/paper/nbrnberwo/21534.htm,,Related journal article link not found,2,0,2,0
21535,https://econpapers.repec.org/paper/nbrnberwo/21535.htm,,Related journal article link not found,2,0,2,0
21536,https://econpapers.repec.org/paper/nbrnberwo/21536.htm,,Related journal article link not found,1,0,1,0
21537,https://econpapers.repec.org/paper/nbrnberwo/21537.htm,https://econpapers.repec.org/article/blaecopol/v_3a28_3ay_3a2016_3ai_3a2_3ap_3a216-232.htm,Journal abstract not found,1,0,1,0
21538,https://econpapers.repec.org/paper/nbrnberwo/21538.htm,https://econpapers.repec.org/article/eeemoneco/v_3a77_3ay_3a2016_3ai_3ac_3ap_3a72-98.htm,1.0,2,0,2,0
21539,https://econpapers.repec.org/paper/nbrnberwo/21539.htm,https://econpapers.repec.org/article/eeemoneco/v_3a102_3ay_3a2019_3ai_3ac_3ap_3a96-121.htm,0.9607508532423208,3,0,3,0
21540,https://econpapers.repec.org/paper/nbrnberwo/21540.htm,https://econpapers.repec.org/article/oupeconjl/v_3a130_3ay_3a2020_3ai_3a627_3ap_3a765-792..htm,0.049586776859504134,2,0,2,0
21541,https://econpapers.repec.org/paper/nbrnberwo/21541.htm,https://econpapers.repec.org/article/aeaaejapp/v_3a8_3ay_3a2016_3ai_3a3_3ap_3a165-95.htm,0.3341404358353511,1,0,1,0
21542,https://econpapers.repec.org/paper/nbrnberwo/21542.htm,,Related journal article link not found,2,0,2,0
21543,https://econpapers.repec.org/paper/nbrnberwo/21543.htm,https://econpapers.repec.org/article/uwpjhriss/v_3a56_3ay_3a2021_3ai_3a2_3ap_3a380-405.htm,0.10538506079907353,2,0,2,0
21544,https://econpapers.repec.org/paper/nbrnberwo/21544.htm,https://econpapers.repec.org/article/cupjpenef/v_3a17_3ay_3a2018_3ai_3a04_3ap_3a419-436_5f00.htm,0.21483622350674375,4,2,2,0
21545,https://econpapers.repec.org/paper/nbrnberwo/21545.htm,https://econpapers.repec.org/article/eeeecoedu/v_3a60_3ay_3a2017_3ai_3ac_3ap_3a20-35.htm,0.5620022753128555,3,0,3,0
21546,https://econpapers.repec.org/paper/nbrnberwo/21546.htm,https://econpapers.repec.org/article/eeeeecrev/v_3a105_3ay_3a2018_3ai_3ac_3ap_3a193-214.htm,0.05614567526555387,4,2,2,0
21547,https://econpapers.repec.org/paper/nbrnberwo/21547.htm,https://econpapers.repec.org/article/aeaaejmac/v_3a13_3ay_3a2021_3ai_3a1_3ap_3a299-332.htm,0.08708708708708708,1,1,0,0
21548,https://econpapers.repec.org/paper/nbrnberwo/21548.htm,,Related journal article link not found,1,0,1,0
21549,https://econpapers.repec.org/paper/nbrnberwo/21549.htm,,Related journal article link not found,1,0,1,0
21550,https://econpapers.repec.org/paper/nbrnberwo/21550.htm,,Related journal article link not found,1,0,1,0
21551,https://econpapers.repec.org/paper/nbrnberwo/21551.htm,https://econpapers.repec.org/article/eeepubeco/v_3a142_3ay_3a2016_3ai_3ac_3ap_3a1-10.htm,1.0,5,1,4,0
21552,https://econpapers.repec.org/paper/nbrnberwo/21552.htm,,Related journal article link not found,3,0,3,0
21553,https://econpapers.repec.org/paper/nbrnberwo/21553.htm,,Related journal article link not found,2,0,2,0
21554,https://econpapers.repec.org/paper/nbrnberwo/21554.htm,https://econpapers.repec.org/article/eeeecoedu/v_3a51_3ay_3a2016_3ai_3ac_3ap_3a23-60.htm,0.37140509449465897,2,1,1,0
21555,https://econpapers.repec.org/paper/nbrnberwo/21555.htm,https://econpapers.repec.org/article/eeejmacro/v_3a51_3ay_3a2017_3ai_3ac_3ap_3a175-191.htm,0.9666666666666667,3,0,3,0
21556,https://econpapers.repec.org/paper/nbrnberwo/21556.htm,https://econpapers.repec.org/article/tprasiaec/v_3a16_3ay_3a2017_3ai_3a3_3ap_3a1-41.htm,0.8575129533678757,3,0,3,0
21557,https://econpapers.repec.org/paper/nbrnberwo/21557.htm,https://econpapers.repec.org/article/blajfinan/v_3a74_3ay_3a2019_3ai_3a1_3ap_3a401-448.htm,0.810727969348659,2,1,1,0
21558,https://econpapers.repec.org/paper/nbrnberwo/21558.htm,,Related journal article link not found,5,2,3,0
21559,https://econpapers.repec.org/paper/nbrnberwo/21559.htm,,Related journal article link not found,4,0,4,0
21560,https://econpapers.repec.org/paper/nbrnberwo/21560.htm,https://econpapers.repec.org/article/saeilrrev/v_3a71_3ay_3a2018_3ai_3a2_3ap_3a329-364.htm,0.14077124672407337,6,1,5,0
